"Step","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"449","80.241","80.241","80.241","81.46699999999998","81.46699999999998","81.46699999999998","77.58300000000001","77.58300000000001","77.58300000000001","89.695","89.695","89.695","87.35199999999999","87.35199999999999","87.35199999999999","86.94199999999998","86.94199999999998","86.94199999999998","85.88600000000001","85.88600000000001","85.88600000000001","0","0","0"
"450","80.31199999999998","80.31199999999998","80.31199999999998","81.234","81.234","81.234","78.04300000000002","78.04300000000002","78.04300000000002","89.695","89.695","89.695","87.39199999999998","87.39199999999998","87.39199999999998","87.03199999999998","87.03199999999998","87.03199999999998","85.94600000000001","85.94600000000001","85.94600000000001","0","0","0"
"451","80.204","80.204","80.204","81.361","81.361","81.361","77.78699999999999","77.78699999999999","77.78699999999999","89.69600000000001","89.69600000000001","89.69600000000001","87.43899999999998","87.43899999999998","87.43899999999998","87.16100000000002","87.16100000000002","87.16100000000002","85.65800000000002","85.65800000000002","85.65800000000002","0","0","0"
"452","80.244","80.244","80.244","81.5","81.5","81.5","77.899","77.899","77.899","89.69699999999999","89.69699999999999","89.69699999999999","87.37100000000001","87.37100000000001","87.37100000000001","86.98","86.98","86.98","85.76699999999998","85.76699999999998","85.76699999999998","0","0","0"
"453","80.19800000000001","80.19800000000001","80.19800000000001","81.46699999999998","81.46699999999998","81.46699999999998","77.95199999999998","77.95199999999998","77.95199999999998","89.69699999999999","89.69699999999999","89.69699999999999","87.46399999999998","87.46399999999998","87.46399999999998","87.12600000000002","87.12600000000002","87.12600000000002","85.93100000000001","85.93100000000001","85.93100000000001","0","0","0"
"454","80.30500000000002","80.30500000000002","80.30500000000002","81.576","81.576","81.576","77.979","77.979","77.979","89.69800000000001","89.69800000000001","89.69800000000001","87.33600000000001","87.33600000000001","87.33600000000001","87.01300000000002","87.01300000000002","87.01300000000002","85.82800000000002","85.82800000000002","85.82800000000002","0","0","0"
"455","80.25699999999999","80.25699999999999","80.25699999999999","81.60300000000001","81.60300000000001","81.60300000000001","78.031","78.031","78.031","89.69800000000001","89.69800000000001","89.69800000000001","87.45199999999998","87.45199999999998","87.45199999999998","87.03800000000001","87.03800000000001","87.03800000000001","85.96399999999998","85.96399999999998","85.96399999999998","0","0","0"
"456","80.274","80.274","80.274","81.479","81.479","81.479","78.156","78.156","78.156","89.69899999999998","89.69899999999998","89.69899999999998","87.44300000000001","87.44300000000001","87.44300000000001","87.04199999999999","87.04199999999999","87.04199999999999","85.81100000000002","85.81100000000002","85.81100000000002","0","0","0"
"457","80.329","80.329","80.329","81.51000000000002","81.51000000000002","81.51000000000002","78.11199999999998","78.11199999999998","78.11199999999998","89.69899999999998","89.69899999999998","89.69899999999998","87.46199999999999","87.46199999999999","87.46199999999999","87.04300000000002","87.04300000000002","87.04300000000002","85.83","85.83","85.83","0","0","0"
"458","80.38","80.38","80.38","81.46800000000002","81.46800000000002","81.46800000000002","78.40300000000002","78.40300000000002","78.40300000000002","89.7","89.7","89.7","87.38800000000002","87.38800000000002","87.38800000000002","87.07699999999998","87.07699999999998","87.07699999999998","85.77800000000002","85.77800000000002","85.77800000000002","0","0","0"
"459","80.31999999999998","80.31999999999998","80.31999999999998","81.48699999999998","81.48699999999998","81.48699999999998","78.07300000000001","78.07300000000001","78.07300000000001","89.7","89.7","89.7","87.39800000000001","87.39800000000001","87.39800000000001","86.97399999999999","86.97399999999999","86.97399999999999","85.856","85.856","85.856","0","0","0"
"460","80.24300000000001","80.24300000000001","80.24300000000001","81.55199999999999","81.55199999999999","81.55199999999999","78.07300000000001","78.07300000000001","78.07300000000001","89.701","89.701","89.701","87.394","87.394","87.394","86.91899999999998","86.91899999999998","86.91899999999998","85.86","85.86","85.86","0","0","0"
"461","80.334","80.334","80.334","81.541","81.541","81.541","78.01300000000002","78.01300000000002","78.01300000000002","89.701","89.701","89.701","87.31800000000001","87.31800000000001","87.31800000000001","86.97699999999999","86.97699999999999","86.97699999999999","85.71800000000002","85.71800000000002","85.71800000000002","0","0","0"
"462","80.439","80.439","80.439","81.605","81.605","81.605","78.486","78.486","78.486","89.70199999999998","89.70199999999998","89.70199999999998","87.53800000000001","87.53800000000001","87.53800000000001","87.15300000000002","87.15300000000002","87.15300000000002","85.91899999999998","85.91899999999998","85.91899999999998","0","0","0"
"463","80.34800000000001","80.34800000000001","80.34800000000001","81.469","81.469","81.469","78.16199999999999","78.16199999999999","78.16199999999999","89.70300000000002","89.70300000000002","89.70300000000002","87.43199999999999","87.43199999999999","87.43199999999999","87.09","87.09","87.09","85.80800000000002","85.80800000000002","85.80800000000002","0","0","0"
"464","80.391","80.391","80.391","81.614","81.614","81.614","78.06699999999998","78.06699999999998","78.06699999999998","89.70300000000002","89.70300000000002","89.70300000000002","87.46100000000001","87.46100000000001","87.46100000000001","87.07800000000002","87.07800000000002","87.07800000000002","85.769","85.769","85.769","0","0","0"
"465","80.37199999999999","80.37199999999999","80.37199999999999","81.321","81.321","81.321","78.224","78.224","78.224","89.70399999999998","89.70399999999998","89.70399999999998","87.34","87.34","87.34","87.00100000000002","87.00100000000002","87.00100000000002","85.85300000000001","85.85300000000001","85.85300000000001","0","0","0"
"466","80.33","80.33","80.33","81.384","81.384","81.384","78.149","78.149","78.149","89.705","89.705","89.705","87.49199999999999","87.49199999999999","87.49199999999999","87.16800000000002","87.16800000000002","87.16800000000002","85.83699999999999","85.83699999999999","85.83699999999999","0","0","0"
"467","80.30800000000002","80.30800000000002","80.30800000000002","81.456","81.456","81.456","78.064","78.064","78.064","89.705","89.705","89.705","87.53300000000002","87.53300000000002","87.53300000000002","87.10899999999998","87.10899999999998","87.10899999999998","85.905","85.905","85.905","0","0","0"
"468","80.331","80.331","80.331","81.669","81.669","81.669","78.231","78.231","78.231","89.70600000000002","89.70600000000002","89.70600000000002","87.42600000000002","87.42600000000002","87.42600000000002","87.01800000000001","87.01800000000001","87.01800000000001","85.71800000000002","85.71800000000002","85.71800000000002","0","0","0"
"469","80.436","80.436","80.436","81.66800000000002","81.66800000000002","81.66800000000002","78.14199999999998","78.14199999999998","78.14199999999998","89.70600000000002","89.70600000000002","89.70600000000002","87.35300000000001","87.35300000000001","87.35300000000001","86.94100000000002","86.94100000000002","86.94100000000002","85.69699999999999","85.69699999999999","85.69699999999999","0","0","0"
"470","80.461","80.461","80.461","81.634","81.634","81.634","78.324","78.324","78.324","89.70699999999998","89.70699999999998","89.70699999999998","87.50399999999999","87.50399999999999","87.50399999999999","87.17899999999999","87.17899999999999","87.17899999999999","85.93399999999998","85.93399999999998","85.93399999999998","0","0","0"
"471","80.419","80.419","80.419","81.53300000000002","81.53300000000002","81.53300000000002","78.40699999999998","78.40699999999998","78.40699999999998","89.70800000000001","89.70800000000001","89.70800000000001","87.47899999999998","87.47899999999998","87.47899999999998","87.09300000000002","87.09300000000002","87.09300000000002","85.90800000000002","85.90800000000002","85.90800000000002","0","0","0"
"472","80.28800000000001","80.28800000000001","80.28800000000001","81.421","81.421","81.421","78.02300000000001","78.02300000000001","78.02300000000001","89.70800000000001","89.70800000000001","89.70800000000001","87.43","87.43","87.43","87.12199999999999","87.12199999999999","87.12199999999999","85.97199999999998","85.97199999999998","85.97199999999998","0","0","0"
"473","80.31999999999998","80.31999999999998","80.31999999999998","81.68000000000002","81.68000000000002","81.68000000000002","78.06300000000002","78.06300000000002","78.06300000000002","89.70800000000001","89.70800000000001","89.70800000000001","87.38899999999998","87.38899999999998","87.38899999999998","87.06199999999998","87.06199999999998","87.06199999999998","85.885","85.885","85.885","0","0","0"
"474","80.386","80.386","80.386","81.566","81.566","81.566","78.17199999999998","78.17199999999998","78.17199999999998","89.70899999999999","89.70899999999999","89.70899999999999","87.41","87.41","87.41","87.09300000000002","87.09300000000002","87.09300000000002","85.86800000000001","85.86800000000001","85.86800000000001","0","0","0"
"475","80.45300000000002","80.45300000000002","80.45300000000002","81.634","81.634","81.634","78.38500000000002","78.38500000000002","78.38500000000002","89.70899999999999","89.70899999999999","89.70899999999999","87.41100000000002","87.41100000000002","87.41100000000002","87.105","87.105","87.105","85.78300000000002","85.78300000000002","85.78300000000002","0","0","0"
"476","80.40300000000002","80.40300000000002","80.40300000000002","81.714","81.714","81.714","78.37","78.37","78.37","89.71","89.71","89.71","87.35800000000002","87.35800000000002","87.35800000000002","87.065","87.065","87.065","85.93","85.93","85.93","0","0","0"
"477","80.52","80.52","80.52","81.48999999999998","81.48999999999998","81.48999999999998","78.11199999999998","78.11199999999998","78.11199999999998","89.71","89.71","89.71","87.37","87.37","87.37","87.01699999999998","87.01699999999998","87.01699999999998","85.85699999999999","85.85699999999999","85.85699999999999","0","0","0"
"478","80.40199999999999","80.40199999999999","80.40199999999999","81.48800000000001","81.48800000000001","81.48800000000001","78.209","78.209","78.209","89.71100000000001","89.71100000000001","89.71100000000001","87.36899999999999","87.36899999999999","87.36899999999999","87.04800000000002","87.04800000000002","87.04800000000002","85.85100000000001","85.85100000000001","85.85100000000001","0","0","0"
"479","80.39199999999998","80.39199999999998","80.39199999999998","81.61300000000001","81.61300000000001","81.61300000000001","78.171","78.171","78.171","89.71100000000001","89.71100000000001","89.71100000000001","87.31100000000002","87.31100000000002","87.31100000000002","87.04399999999998","87.04399999999998","87.04399999999998","85.84600000000002","85.84600000000002","85.84600000000002","0","0","0"
"480","80.399","80.399","80.399","81.566","81.566","81.566","78.289","78.289","78.289","89.71199999999999","89.71199999999999","89.71199999999999","87.51600000000002","87.51600000000002","87.51600000000002","87.13899999999998","87.13899999999998","87.13899999999998","85.95699999999998","85.95699999999998","85.95699999999998","0","0","0"
"481","80.42800000000001","80.42800000000001","80.42800000000001","81.51000000000002","81.51000000000002","81.51000000000002","78.19699999999999","78.19699999999999","78.19699999999999","89.71199999999999","89.71199999999999","89.71199999999999","87.38","87.38","87.38","87.00600000000001","87.00600000000001","87.00600000000001","85.83399999999999","85.83399999999999","85.83399999999999","0","0","0"
"482","80.464","80.464","80.464","81.624","81.624","81.624","78.15800000000002","78.15800000000002","78.15800000000002","89.71300000000001","89.71300000000001","89.71300000000001","87.424","87.424","87.424","87.10899999999998","87.10899999999998","87.10899999999998","86.02100000000002","86.02100000000002","86.02100000000002","0","0","0"
"483","80.42699999999999","80.42699999999999","80.42699999999999","81.581","81.581","81.581","78.30699999999999","78.30699999999999","78.30699999999999","89.71300000000001","89.71300000000001","89.71300000000001","87.38100000000001","87.38100000000001","87.38100000000001","87.05699999999999","87.05699999999999","87.05699999999999","85.91899999999998","85.91899999999998","85.91899999999998","0","0","0"
"484","80.45300000000002","80.45300000000002","80.45300000000002","81.71800000000002","81.71800000000002","81.71800000000002","78.8","78.8","78.8","89.71399999999998","89.71399999999998","89.71399999999998","87.545","87.545","87.545","87.17100000000002","87.17100000000002","87.17100000000002","85.89300000000001","85.89300000000001","85.89300000000001","0","0","0"
"485","80.406","80.406","80.406","81.734","81.734","81.734","78.35199999999999","78.35199999999999","78.35199999999999","89.71399999999998","89.71399999999998","89.71399999999998","87.45800000000001","87.45800000000001","87.45800000000001","87.15300000000002","87.15300000000002","87.15300000000002","85.905","85.905","85.905","0","0","0"
"486","80.37699999999998","80.37699999999998","80.37699999999998","81.576","81.576","81.576","78.465","78.465","78.465","89.715","89.715","89.715","87.47399999999999","87.47399999999999","87.47399999999999","87","87","87","85.84199999999998","85.84199999999998","85.84199999999998","0","0","0"
"487","80.346","80.346","80.346","81.726","81.726","81.726","78.40699999999998","78.40699999999998","78.40699999999998","89.716","89.716","89.716","87.43399999999998","87.43399999999998","87.43399999999998","87.06100000000002","87.06100000000002","87.06100000000002","85.98699999999998","85.98699999999998","85.98699999999998","0","0","0"
"488","80.48199999999999","80.48199999999999","80.48199999999999","81.664","81.664","81.664","78.514","78.514","78.514","89.716","89.716","89.716","87.57100000000001","87.57100000000001","87.57100000000001","87.15199999999999","87.15199999999999","87.15199999999999","86.06600000000002","86.06600000000002","86.06600000000002","0","0","0"
"489","80.41","80.41","80.41","81.701","81.701","81.701","78.45999999999998","78.45999999999998","78.45999999999998","89.71699999999998","89.71699999999998","89.71699999999998","87.385","87.385","87.385","87.02","87.02","87.02","85.88","85.88","85.88","0","0","0"
"490","80.36300000000001","80.36300000000001","80.36300000000001","81.52199999999999","81.52199999999999","81.52199999999999","78.42699999999999","78.42699999999999","78.42699999999999","89.71800000000002","89.71800000000002","89.71800000000002","87.60699999999999","87.60699999999999","87.60699999999999","87.20800000000001","87.20800000000001","87.20800000000001","85.95800000000001","85.95800000000001","85.95800000000001","0","0","0"
